Rho,Loss,Total Travel Time,Total Emission,Total Revenue,Total Utility Cost,Toll 0,Toll 1,Toll 2,Toll 3,Toll 4
0.75,9.845151574482208e-06,391625.3145293806,232291.67469475657,9433.949852311356,420224.8342241879,2.0,1.0,5.0,3.0,3.0
0.25,0.00037256546515049326,868668.2067610336,604279.0236998036,1009.606845396559,1006507.9307855197,2.0,1.0,5.0,3.0,4.0
0.5,4.947170359952598e-07,393390.71576327115,232919.58677682996,2468.7931351707803,423478.85122754547,2.0,1.0,5.0,3.0,4.0
0.75,1.8411881042117524e-05,320833.167472019,187828.11356522306,7857.452491625674,332613.57001746504,2.0,1.0,5.0,3.0,4.0
0.25,0.0002827624142149069,863356.2455138408,594620.1092490548,687.3095590278518,1011604.5163427903,2.0,1.0,5.0,3.0,5.0
0.5,3.67009562231793e-07,393388.77701027936,232905.79490625334,2468.7931351707803,423490.9788796917,2.0,1.0,5.0,3.0,5.0
0.75,1.0490562625821882e-05,298094.45333461004,174332.91555119684,6876.829348640321,304331.31262987846,2.0,1.0,5.0,3.0,5.0
0.25,0.0003369213434847649,3708975.9697166127,3700776.920987162,572.2025334594789,4412621.704975587,2.0,1.0,5.0,4.0,0.0
0.5,0.001083833865335494,3710074.1507352004,3697073.951641516,2604.266978702832,4486998.814636385,2.0,1.0,5.0,4.0,0.0
0.75,0.0002858035589131906,3711993.0581271304,3696726.653964039,5236.983709029219,4508145.642573675,2.0,1.0,5.0,4.0,0.0
0.25,0.0012912387281504482,2529222.0317575573,2273978.2043784987,8080.3482995585755,3177992.943382425,2.0,1.0,5.0,4.0,1.0
0.5,0.0012144721001422886,1837096.8845453935,1534435.2098479958,2628.37498247637,2276807.042812547,2.0,1.0,5.0,4.0,1.0
0.75,2.357189722391714e-05,1343346.912522007,1026007.2852313076,11930.689763595785,1593879.6795782016,2.0,1.0,5.0,4.0,1.0
0.25,0.0006118501858425608,1545199.6560294093,1236145.8762779268,572.2025334594789,1855407.7591329154,2.0,1.0,5.0,4.0,2.0
0.5,1.4627816310362062e-06,646382.8437043517,416526.0461908973,5651.034426139998,733982.9398916125,2.0,1.0,5.0,4.0,2.0
0.75,1.7584519721100784e-05,564364.361916374,353208.24285769556,11197.68500766616,632557.0630962533,2.0,1.0,5.0,4.0,2.0
0.25,0.0008095816160250699,1187708.3269244642,898197.0092628524,601.1795629438604,1436679.6376286414,2.0,1.0,5.0,4.0,3.0
0.5,3.324207616568567e-07,462219.10937548336,279902.3401464119,4098.527314296654,508126.09368794126,2.0,1.0,5.0,4.0,3.0
0.75,1.2806450278723632e-05,393852.4413009628,234023.86108769636,9965.72814059969,422452.9573677069,2.0,1.0,5.0,4.0,3.0
0.25,0.0003725366437547136,868717.084368939,604334.3082765379,1022.0244824249577,1006541.0738180786,2.0,1.0,5.0,4.0,4.0
0.5,4.947175711931953e-07,393390.90304504544,232919.7855267293,2656.580999531147,423666.694218282,2.0,1.0,5.0,4.0,4.0
0.75,1.792451448406398e-05,320569.09870114457,187982.36991499673,8075.843539341655,331737.91257535235,2.0,1.0,5.0,4.0,4.0
0.25,0.00028273387058901165,863404.8890209795,594675.1289093572,699.7271960562504,1011637.5600061624,2.0,1.0,5.0,4.0,5.0
0.5,3.670100950835004e-07,393388.96359186294,232905.99291308626,2656.580999531146,423678.8216643274,2.0,1.0,5.0,4.0,5.0
0.75,1.263979806349362e-05,298137.9813567996,175055.32451305178,7408.607636928651,303221.04241242126,2.0,1.0,5.0,4.0,5.0
0.25,0.0003367847919183098,3709081.8439390142,3700896.6265292196,572.2025334594788,4412668.675115371,2.0,1.0,5.0,5.0,0.0
0.5,0.001091375462224174,3711124.723996296,3698145.4813573705,2604.2669787028217,4487470.895589768,2.0,1.0,5.0,5.0,0.0
0.75,0.00026812641963786313,3713489.2418642393,3698019.461075237,5140.270725147722,4521455.782626155,2.0,1.0,5.0,5.0,0.0
0.25,0.0012909470277418127,2529383.3034024653,2274160.4552835813,8030.677751444981,3178064.328076589,2.0,1.0,5.0,5.0,1.0
0.5,0.001216540374830789,1838162.653948082,1535522.7184414866,2373.9290061708334,2277284.046786594,2.0,1.0,5.0,5.0,1.0
0.75,0.0013161171399767811,1298709.28751999,993729.3205461644,5927.862044499334,1661721.546013685,2.0,1.0,5.0,5.0,1.0
0.25,0.0006113036461351289,1545413.9547537358,1236387.9005369183,572.2025334594788,1855502.5998218386,2.0,1.0,5.0,5.0,2.0
0.5,3.263823839894325e-06,647241.2534243725,417393.33575065254,5651.034426139984,734398.2589943553,2.0,1.0,5.0,5.0,2.0
0.75,2.064344027688484e-05,564861.4003495801,353568.23150098027,11576.411607850963,633185.7091062759,2.0,1.0,5.0,5.0,2.0
0.25,0.0008092322429459976,1187878.921693118,898389.7604673924,601.1795629438602,1436755.209611194,2.0,1.0,5.0,5.0,3.0
0.5,1.0337985514793443e-05,463078.94354847143,280771.13468723965,3844.0813379911187,508542.4649397668,2.0,1.0,5.0,5.0,3.0
0.75,7.846614767506227e-05,395268.92225830856,234852.33650174437,11638.875053244628,424448.4341510876,2.0,1.0,5.0,5.0,3.0
0.25,0.00037253664324069815,868975.4641265671,604622.9791970026,972.3539343113631,1006655.9191827289,2.0,1.0,5.0,5.0,4.0
0.5,2.2949339666638638e-06,394249.10795552447,233786.85869134462,2656.5809995311365,424081.95419034257,2.0,1.0,5.0,5.0,4.0
0.75,1.8304181233136628e-05,320261.5455054017,187891.46749599802,8475.28865818708,331254.9566119113,2.0,1.0,5.0,5.0,4.0
0.25,0.00028273387007899596,863663.2650186683,594963.7954133264,650.0566479426559,1011752.4037776401,2.0,1.0,5.0,5.0,5.0
0.5,1.0379434518159223e-05,394248.076805206,233774.02573484168,2402.13502322561,424094.95075833704,2.0,1.0,5.0,5.0,5.0
0.75,1.9806608147527447e-05,297858.6920321401,175121.84342667856,7125.651672572819,302514.95427292376,2.0,1.0,5.0,5.0,5.0
0.25,0.0016262014986648922,3707931.309846513,3703545.1503000204,304.2588095860047,4505125.122506518,2.0,2.0,0.0,0.0,0.0
0.5,0.0024066229887335405,3704748.240099742,3697426.862658379,671.4376878726317,4619832.948359734,2.0,2.0,0.0,0.0,0.0
0.75,0.0005068197824369561,3700706.812150068,3690553.3309913226,1916.220985683087,4495454.4841127945,2.0,2.0,0.0,0.0,0.0
0.25,0.0047905211974207185,2628652.875821222,2402351.311008549,304.2588095860047,3164172.3255398846,2.0,2.0,0.0,0.0,1.0
0.5,0.005426906204940771,1822939.4801396104,1523994.9635709915,1501.2907071586847,2208297.881467138,2.0,2.0,0.0,0.0,1.0
0.75,0.0002609482793321566,1273082.2481578807,965401.2056064762,6318.80711355441,1511177.2179000978,2.0,2.0,0.0,0.0,1.0
0.25,0.002866191175284569,1544697.9371803512,1241427.8166824195,378.0055716033213,1860715.7840035865,2.0,2.0,0.0,0.0,2.0
0.5,0.0010757952056079066,669567.621382531,437487.2535665707,4052.2572035895614,770210.5174264677,2.0,2.0,0.0,0.0,2.0
0.75,0.00019761980001125568,554913.2711076378,347442.88000015443,7630.618930832214,630064.6607712168,2.0,2.0,0.0,0.0,2.0
0.25,0.0018526027889407702,1221798.3609285303,933618.9424062658,304.2588095860047,1470090.5322348916,2.0,2.0,0.0,0.0,3.0
0.5,0.0015813476038355082,481041.00810050877,295329.7619561645,2029.1936167022445,538702.7503492524,2.0,2.0,0.0,0.0,3.0
0.75,0.00020181162084548885,386707.75737626664,230413.34543767388,6256.456958221759,420990.891312542,2.0,2.0,0.0,0.0,3.0
0.25,0.0014974659220957198,916057.1977741561,645331.6023837207,304.2588095860047,1070438.4288571754,2.0,2.0,0.0,0.0,4.0
0.5,0.0015773639936103067,409728.43210341234,245453.84854913902,707.5356808824201,451375.13595825736,2.0,2.0,0.0,0.0,4.0
0.75,0.002965570319125591,317464.75973719876,186013.53331469724,4345.8538383031,336525.5013847085,2.0,2.0,0.0,0.0,4.0
0.25,0.0017682309449737297,910747.5726514342,643785.150187456,289.7702948438143,1059309.993940725,2.0,2.0,0.0,0.0,5.0
0.5,0.0015795470557085597,409731.35033722233,245444.65610590036,699.0649501891197,451402.0622931041,2.0,2.0,0.0,0.0,5.0
0.75,0.00018710580141305364,294266.996983215,172472.1314189392,3521.489586168465,307036.40264438355,2.0,2.0,0.0,0.0,5.0
0.25,0.0013535621915666974,3708945.685280174,3704542.1193189956,701.6231944947674,4484922.943169283,2.0,2.0,0.0,1.0,0.0
0.5,0.00135902449207023,3705626.6521890853,3697741.9542161417,1752.7347019046822,4604915.760017583,2.0,2.0,0.0,1.0,0.0
0.75,0.0026827979517612447,3711916.8301730617,3701803.792863801,4077.284318634018,4984721.669783721,2.0,2.0,0.0,1.0,0.0
0.25,0.0023826319898851756,2601877.7006554017,2360820.8858478824,7982.9032017699,3270285.935635155,2.0,2.0,0.0,1.0,1.0
0.5,0.004255722983076474,1778273.7003209451,1463763.2075140472,8569.988531984649,2159680.9283572896,2.0,2.0,0.0,1.0,1.0
0.75,6.524552228801885e-05,1254049.5736623318,946085.9986059023,11277.95738492548,1489136.6968662823,2.0,2.0,0.0,1.0,1.0
0.25,0.002416730984795717,1547271.7388442005,1242308.984604482,789.8584712542747,1858004.9786645123,2.0,2.0,0.0,1.0,2.0
0.5,0.00021591873481063148,660029.4467854847,430507.6832335329,5060.8705180928855,756391.2882378299,2.0,2.0,0.0,1.0,2.0
0.75,3.540863638629435e-06,557492.5154409254,349946.41927403474,9763.6202720312,632432.4598646449,2.0,2.0,0.0,1.0,2.0
0.25,0.0018775314977945228,1209286.9960898468,922926.0508913919,701.6231944947674,1464259.327289627,2.0,2.0,0.0,1.0,3.0
0.5,0.0002157499933699427,476157.5760436588,292205.8118058584,3792.2515824956013,531259.1051897923,2.0,2.0,0.0,1.0,3.0
0.75,2.1174694921135868e-05,386883.4970714598,231514.59835517895,8753.646489135952,420187.5322162139,2.0,2.0,0.0,1.0,3.0
0.25,0.0029316059297811747,900892.8678180441,643039.2341880031,745.0887387213395,1077120.6454093638,2.0,2.0,0.0,1.0,4.0
0.5,0.00021591306560048937,405058.14239947114,242939.48809670183,2356.24904581836,443987.30317324575,2.0,2.0,0.0,1.0,4.0
0.75,2.0839600782961382e-05,318824.5948342802,188631.75778284797,7019.586049293188,335950.07791485905,2.0,2.0,0.0,1.0,4.0
0.25,0.0021141355164044848,893852.7899611279,629360.6045206173,731.9044122855124,1037808.7234726284,2.0,2.0,0.0,1.0,5.0
0.5,0.00021643661577257057,405048.9393171497,242930.44573889504,2348.2130445605144,443982.7921090756,2.0,2.0,0.0,1.0,5.0
0.75,3.1548377236722214e-06,295283.76254108874,174557.498163464,5625.079168447618,306689.83428928506,2.0,2.0,0.0,1.0,5.0
0.25,0.001352880248348853,3710162.5244496665,3705721.9164522085,428.4351798699946,4485592.131401319,2.0,2.0,0.0,2.0,0.0
0.5,0.0013424873789942956,3708487.157878539,3700153.7388209156,1455.640520455131,4617833.500087604,2.0,2.0,0.0,2.0,0.0
0.75,0.0002793828165806117,3710034.45183966,3699069.987523445,4096.492033230017,4396942.429774971,2.0,2.0,0.0,2.0,0.0
0.25,0.0023805125497310697,2603080.537569591,2361985.9275481896,7809.056283372318,3270948.7499026204,2.0,2.0,0.0,2.0,1.0
0.5,0.0012908657841225932,1808469.1692720628,1509606.9344180871,1475.666510949227,2246716.96325346,2.0,2.0,0.0,2.0,1.0
0.75,6.344274374629443e-05,1247165.930672992,938867.9716549857,11326.067614132764,1478447.0127410253,2.0,2.0,0.0,2.0,1.0
0.25,0.002415365382942062,1548587.044219996,1243584.956847834,502.18194188731127,1858717.878012665,2.0,2.0,0.0,2.0,2.0
0.5,8.797009082430412e-05,659993.7231792633,430438.462618142,4581.622895371011,754873.823365825,2.0,2.0,0.0,2.0,2.0
0.75,1.6205189600785384e-05,560468.385024366,352355.33721097413,8664.535234464223,633786.3556645678,2.0,2.0,0.0,2.0,2.0
0.25,0.0013351280529533933,1195901.4207151984,906717.3295745566,529.1533068090592,1420929.674981528,2.0,2.0,0.0,2.0,3.0
0.5,8.548712324729882e-05,475143.38698234095,291929.2589833224,2954.6998624175853,528147.8204461033,2.0,2.0,0.0,2.0,3.0
0.75,4.216594426370438e-06,388441.29254601686,232755.55883062293,8403.054023391742,420150.7432105909,2.0,2.0,0.0,2.0,3.0
0.25,0.0029315558798556256,902281.7464935676,644381.3707892183,471.90072409656676,1077868.9156722259,2.0,2.0,0.0,2.0,4.0
0.5,8.545291122061075e-05,404022.2873631392,242738.7337580286,1526.7333269981914,440901.10338593234,2.0,2.0,0.0,2.0,4.0
0.75,8.735038278644653e-06,320821.9201972338,190240.62389549665,6675.835247607245,336404.35599644895,2.0,2.0,0.0,2.0,4.0
0.25,0.002127624765131735,895245.7677524444,630708.749529969,516.6704566295026,1038573.3245501084,2.0,2.0,0.0,2.0,5.0
0.5,0.004243411892218532,404031.0671052211,242780.9224833714,1483.2677827716188,440989.94121073105,2.0,2.0,0.0,2.0,5.0
0.75,1.7756268743149422e-05,297418.8725417758,176256.974602817,6052.73556098321,307359.75043865904,2.0,2.0,0.0,2.0,5.0
0.25,0.0013546303193533987,3710431.3446349553,3705986.4258450996,327.0232059290106,4485727.208726118,2.0,2.0,0.0,3.0,0.0
0.5,0.0013560559728584168,3709474.719112484,3701008.436421818,1088.535522427699,4618390.338482428,2.0,2.0,0.0,3.0,0.0
0.75,0.002711201292549077,3712514.277400925,3700972.407900397,3290.0787681107013,4872199.253076123,2.0,2.0,0.0,3.0,0.0
0.25,0.0023806014134726316,2603353.745960564,2362256.8847038522,7722.132824173525,3271084.092598755,2.0,2.0,0.0,3.0,1.0
0.5,0.001292897184806368,1809204.3571708251,1510191.1620017467,1298.9612657154855,2247194.7595766634,2.0,2.0,0.0,3.0,1.0
0.75,2.850651878176749e-05,1248665.890735221,940349.1120575233,9005.029037362428,1478445.948619321,2.0,2.0,0.0,3.0,1.0
0.25,0.002416651983870061,1548862.494059949,1243859.1150373453,429.74699743070863,1858854.3556484666,2.0,2.0,0.0,3.0,2.0
0.5,7.448750750583414e-05,659723.2764432144,430239.5854857784,3922.3535799207552,754134.1467491592,2.0,2.0,0.0,3.0,2.0
0.75,1.3347555156014103e-05,561185.4313549269,352380.65780899726,9539.444458698514,634702.2263352505,2.0,2.0,0.0,3.0,2.0
0.25,0.0013352030311016164,1196175.6673494002,906988.8304725366,442.22984761026567,1421066.8101952753,2.0,2.0,0.0,3.0,3.0
0.5,7.351071271443977e-05,475144.3190121615,291790.8378611215,2719.6798347402496,528031.4961738655,2.0,2.0,0.0,3.0,3.0
0.75,5.066202950040296e-06,389174.1842429682,232920.7868836531,7772.5519963239285,420936.24050860247,2.0,2.0,0.0,3.0,3.0
0.25,0.0029316266512094667,902585.664050708,644691.139687627,384.9772648977734,1078015.7814953441,2.0,2.0,0.0,3.0,4.0
0.5,7.343018469962356e-05,404123.68473123614,242713.0967256092,1290.9252644576395,440881.45770935836,2.0,2.0,0.0,3.0,4.0
0.75,5.527008046099957e-06,321528.751124331,190329.3281253156,6216.338424863414,337271.95473263843,2.0,2.0,0.0,3.0,4.0
0.25,0.0021276195159687693,895549.7220107636,631015.4419950966,429.746997430709,1038723.8479555738,2.0,2.0,0.0,3.0,5.0
0.5,7.384854800792508e-05,404116.1274584803,242707.40290516167,1299.3959951509398,440861.7175412917,2.0,2.0,0.0,3.0,5.0
0.75,5.27404592436424e-06,298182.9579955129,176425.1575323345,5214.996763217436,308189.88278250344,2.0,2.0,0.0,3.0,5.0
0.25,0.0013528593330672375,3710720.218802311,3706319.3857133407,304.2588095860053,4485855.072694575,2.0,2.0,0.0,4.0,0.0
0.5,0.001346198998343261,3710474.1166742835,3702073.0950732627,1204.2411620183775,4618883.04433737,2.0,2.0,0.0,4.0,0.0
0.75,0.00029762108205094414,3712078.5324417125,3700567.8267422887,4237.823164557416,4403759.460707373,2.0,2.0,0.0,4.0,0.0
0.25,0.002380766798332749,2603636.4890191467,2362578.4663462024,7684.879913088329,3271213.592230394,2.0,2.0,0.0,4.0,1.0
0.5,0.0012966000420227188,1810244.7519451978,1511302.7082399256,1232.7378832057739,2247696.1570535097,2.0,2.0,0.0,4.0,1.0
0.75,4.717663907110365e-05,1291511.9349992701,980383.7088348764,11075.102985131483,1532065.5141517967,2.0,2.0,0.0,4.0,1.0
0.25,0.0024165570807280004,1549158.9001230854,1244196.2041295157,392.49408634551264,1858992.5428461076,2.0,2.0,0.0,4.0,2.0
0.5,8.712095685855305e-05,660748.8854590694,431332.25223881105,3855.695467975592,754630.1752894075,2.0,2.0,0.0,4.0,2.0
0.75,9.012731016980296e-06,562684.0726588066,353339.8724858581,9924.95406195241,636481.9534918428,2.0,2.0,0.0,4.0,2.0
0.25,0.001335203033016547,1196468.8068826583,907323.2304228279,404.97693652506973,1421201.1299578822,2.0,2.0,0.0,4.0,3.0
0.5,8.607461233353615e-05,476174.1499694573,292888.29276109283,2661.492453488386,528520.8807027077,2.0,2.0,0.0,4.0,3.0
0.75,1.1125035254939233e-05,388363.7331997302,232702.9583350671,8038.186821803549,419134.6429902003,2.0,2.0,0.0,4.0,3.0
0.25,0.0029324843438293387,902887.8729884726,645034.5675206019,333.2358390703868,1078156.9027824162,2.0,2.0,0.0,4.0,4.0
0.5,8.601393744265564e-05,405147.5882219283,243803.60295399447,1224.2671525124736,441376.3964862741,2.0,2.0,0.0,4.0,4.0
0.75,9.95357978154641e-06,321139.8108650762,190375.8849745964,6979.655273703796,336132.2579946793,2.0,2.0,0.0,4.0,4.0
0.25,0.002127619518070717,895850.8941090625,631357.8935414429,392.49408634551304,1038863.8383200048,2.0,2.0,0.0,4.0,5.0
0.5,7.784972442480635e-05,405103.4129053565,243757.65787716533,1478.7131288180053,441352.0170289956,2.0,2.0,0.0,4.0,5.0
0.75,1.0611885284603856e-05,297992.1881991143,176660.37078236416,5437.582742266719,307212.8095563591,2.0,2.0,0.0,4.0,5.0
0.25,0.001352902399904764,3710731.5706838267,3706333.798995763,304.2588095860051,4485861.786011507,2.0,2.0,0.0,5.0,0.0
0.5,0.0013424841174559487,3710972.0392153915,3702561.0785929076,1212.2771632762162,4619160.182424999,2.0,2.0,0.0,5.0,0.0
0.75,0.000273620751973049,3711520.762648222,3699867.0365690226,3478.438139724838,4437366.710284081,2.0,2.0,0.0,5.0,0.0
0.25,0.0023806618817324428,2603643.6736534904,2362587.4010777418,7684.879913088329,3271218.132802726,2.0,2.0,0.0,5.0,1.0
0.5,0.001290858763775753,1811038.9667127635,1512101.9277121446,1232.3031537703125,2248080.395858252,2.0,2.0,0.0,5.0,1.0
0.75,9.357993752754798e-05,1317060.2202489977,1004355.6119641737,11512.642643919638,1564212.1041231614,2.0,2.0,0.0,5.0,1.0
0.25,0.0024165570807280004,1549158.9001230854,1244196.2041295157,392.49408634551247,1858992.5428461076,2.0,2.0,0.0,5.0,2.0
0.5,7.501274512192599e-05,661795.1792175384,432400.01159562333,3864.1661986688864,755091.8072285202,2.0,2.0,0.0,5.0,2.0
0.75,1.733318058292588e-05,563578.638283409,354488.5466983791,9563.91151750897,635942.55158161,2.0,2.0,0.0,5.0,2.0
0.25,0.0013351243783133078,1196472.1420742953,907329.4757566447,404.9769365250695,1421200.937893912,2.0,2.0,0.0,5.0,3.0
0.5,7.410720256917758e-05,477215.5410677445,293949.6512860148,2653.021722795081,528998.5201557647,2.0,2.0,0.0,5.0,3.0
0.75,2.740649741686892e-05,388886.00072522426,233213.59710413276,7657.478501428364,418944.23207112233,2.0,2.0,0.0,5.0,3.0
0.25,0.0029316269488511783,902889.1313265961,645035.479676513,347.7243538125773,1078158.6500000588,2.0,2.0,0.0,5.0,4.0
0.5,7.398195144315043e-05,406189.12196788576,244865.32600787375,1232.303153770315,441836.4001918716,2.0,2.0,0.0,5.0,4.0
0.75,2.9255472772595578e-05,320911.540597641,190632.59730494267,6042.858109924416,334658.64041286655,2.0,2.0,0.0,5.0,4.0
0.25,0.002127619518070717,895850.8941090625,631357.8935414429,392.49408634551287,1038863.8383200048,2.0,2.0,0.0,5.0,5.0
0.5,7.437448566888947e-05,406191.01771754073,244873.28371539852,1232.7378832057693,441829.56335610244,2.0,2.0,0.0,5.0,5.0
0.75,2.3558033490116998e-05,297845.93366336264,176871.37583829506,5488.297807708407,306079.1019920937,2.0,2.0,0.0,5.0,5.0
0.25,0.0006778157591469544,3700859.2941058744,3694103.2730780286,1056.5052117470657,4507393.586924943,2.0,2.0,1.0,0.0,0.0
0.5,0.0021601859256773423,3700604.816702697,3690898.3125929385,1724.455450807423,4615756.674349738,2.0,2.0,1.0,0.0,0.0
0.75,0.0028889596179209765,3706025.6469631377,3693471.2879235204,3030.1258747585794,4919718.660087773,2.0,2.0,1.0,0.0,0.0
0.25,0.0016802448487216526,2581936.8667138936,2337046.441686672,8437.126315249392,3247562.8089030976,2.0,2.0,1.0,0.0,1.0
0.5,0.0013375361391865064,1795773.2645334909,1486779.2145283015,9105.076554309748,2150530.976831347,2.0,2.0,1.0,0.0,1.0
0.75,0.003037295121756236,1368793.5226811226,1054026.281390583,10635.53154407823,1629713.8474347955,2.0,2.0,1.0,0.0,1.0
0.25,0.0009686942186203442,1539076.3271833376,1231986.1383900656,1056.0704823116114,1853611.1457163729,2.0,2.0,1.0,0.0,2.0
0.5,0.000826422449722988,655478.0529912906,423821.3755229659,4751.1553155073725,753842.2092763347,2.0,2.0,1.0,0.0,2.0
0.75,0.0001989693242578214,552878.0938205582,342961.17810279893,7822.95364181011,628922.9235722959,2.0,2.0,1.0,0.0,2.0
0.25,0.0009218502228785832,1194779.3946721663,905266.6547793375,838.1275805525567,1440018.4361377964,2.0,2.0,1.0,0.0,3.0
0.5,0.0008259208901134933,468882.39243909647,283861.41699381213,3199.517662534939,524928.525805965,2.0,2.0,1.0,0.0,3.0
0.75,0.00019798848351815695,384895.57449920697,226117.68466296248,7210.905154203928,420140.1280777828,2.0,2.0,1.0,0.0,3.0
0.25,0.0027221359898079492,893008.3342625637,625428.4370241987,1233.9173506938655,1041874.2239583805,2.0,2.0,1.0,0.0,4.0
0.5,0.000826789809883952,398028.8128627172,234866.6440296265,1769.4589039459656,437934.34084593743,2.0,2.0,1.0,0.0,4.0
0.75,0.00019803213037603126,315022.3832743255,181475.21936337167,5596.719492135433,334544.5961296494,2.0,2.0,1.0,0.0,4.0
0.25,0.0006306538008265146,887604.5248870018,616168.3206482541,838.562309988011,1044420.6777583206,2.0,2.0,1.0,0.0,5.0
0.5,0.0008268219077650084,398028.3313390837,234866.06679340475,1770.3283628168742,437933.8593314782,2.0,2.0,1.0,0.0,5.0
0.75,0.00018979694327956145,291590.6738436143,167688.997362624,4826.93978811979,305061.3129167902,2.0,2.0,1.0,0.0,5.0
